customers_id,customer_unique_id,customer_zip_code,customer_city,customer_state
10822,SP- 36501,4735,Sao Paulo,SP
10823,SP- 4399,17523,Marilia,SP
10824,SP- 21154,8790,Mogi Das Cruzes,SP
10826,SP- 30325,16800,Mirandopolis,SP
10827,SP- 35823,3112,Sao Paulo,SP
10828,RS- 3556,90640,Porto Alegre,RS
10829,MG- 4646,36960,Pocrane,MG
10830,SP- 11478,4045,Sao Paulo,SP
10831,RJ- 11821,22251,Rio De Janeiro,RJ
10832,SP- 22146,7404,Aruja,SP
10833,SP- 36962,8630,Suzano,SP
10834,RJ- 1935,22441,Rio De Janeiro,RJ
10835,MT- 833,78360,Campo Novo Do Parecis,MT
10836,SP- 26715,13060,Campinas,SP
10837,BA- 3321,44571,Santo Antonio De Jesus,BA
10838,RJ- 3967,21220,Rio De Janeiro,RJ
10839,RS- 1754,91920,Porto Alegre,RS
10840,MT- 32,78055,Cuiaba,MT
10841,SP- 10687,9895,Sao Bernardo Do Campo,SP
10842,SC- 1871,89124,Benedito Novo,SC
10843,RJ- 3274,24801,Itaborai,RJ
10844,RJ- 1593,27170,Ipiabas,RJ
10845,SP- 4224,1451,Sao Paulo,SP
10846,SP- 34407,12032,Taubate,SP
10847,SP- 28837,2543,Sao Paulo,SP
10848,RS- 5083,97590,Rosario Do Sul,RS
10849,SP- 6110,5267,Sao Paulo,SP
10850,MA- 408,65035,Sao Luis,MA
10851,SP- 12058,12400,Pindamonhangaba,SP
10852,AL- 121,57303,Arapiraca,AL
10853,MG- 3259,35900,Itabira,MG
10854,SP- 30729,8820,Mogi Das Cruzes,SP
10855,SP- 9585,14300,Batatais,SP
10856,SP- 22720,4475,Sao Paulo,SP
10857,PR- 4783,87160,Mandaguacu,PR
10858,TO- 154,77824,Araguaina,TO
10859,MG- 5718,38410,Uberlandia,MG
10860,SC- 2432,89282,Sao Bento Do Sul,SC
10861,SP- 28480,11020,Santos,SP
10862,RJ- 12442,28941,Sao Pedro Da Aldeia,RJ
10863,SP- 40922,6653,Itapevi,SP
10864,SP- 9344,1220,Sao Paulo,SP
10865,RS- 2933,93900,Ivoti,RS
10866,DF- 2013,71520,Brasilia,DF
10867,RJ- 5575,21235,Rio De Janeiro,RJ
10868,PE- 987,51250,Recife,PE
10869,RJ- 9236,25715,Petropolis,RJ
10870,PE- 1542,51160,Recife,PE
10871,SP- 22207,13184,Hortolandia,SP
10872,CE- 1079,60764,Fortaleza,CE
10873,MG- 5841,30431,Belo Horizonte,MG
10874,PB- 126,58884,Catole Do Rocha,PB
10875,SC- 3297,88780,Imbituba,SC
10876,SP- 36574,12221,Sao Jose Dos Campos,SP
10877,BA- 940,41385,Salvador,BA
10878,RS- 2035,93900,Ivoti,RS
10879,GO- 1156,75830,Mineiros,GO
10880,SP- 28114,8773,Mogi Das Cruzes,SP
10881,MA- 222,65550,Sao Bernardo,MA
10882,SP- 6036,3123,Sao Paulo,SP
10883,MG- 5158,37968,Monte Santo De Minas,MG
10884,SP- 15342,16050,Aracatuba,SP
10885,GO- 851,76700,Mozarlandia,GO
10886,RJ- 1933,22610,Rio De Janeiro,RJ
10887,SP- 28440,3550,Sao Paulo,SP
10888,MG- 9607,33400,Lagoa Santa,MG
10889,SP- 6358,12062,Taubate,SP
10890,RJ- 8935,28800,Rio Bonito,RJ
10891,MG- 7986,37490,Sao Goncalo Do Sapucai,MG
10892,MG- 7956,35669,Papagaios,MG
10893,BA- 3269,48730,Conceicao Do Coite,BA
10894,SP- 18490,2961,Sao Paulo,SP
10895,SP- 32455,9111,Santo Andre,SP
10896,SP- 9188,5007,Sao Paulo,SP
10897,SP- 38543,14085,Ribeirao Preto,SP
10898,PR- 2965,86730,Astorga,PR
10899,SP- 14919,4537,Sao Paulo,SP
10900,SP- 13511,12318,Jacarei,SP
10901,SP- 32652,13042,Campinas,SP
10902,SP- 5265,6693,Itapevi,SP
10903,SC- 3404,89251,Jaragua Do Sul,SC
10904,SC- 1016,89460,Canoinhas,SC
10905,SP- 18325,18610,Botucatu,SP
10906,RJ- 7272,21030,Rio De Janeiro,RJ
10907,SP- 23311,13974,Itapira,SP
10908,SP- 37552,5311,Sao Paulo,SP
10909,PA- 952,66040,Belem,PA
10910,MG- 6210,32220,Contagem,MG
10911,CE- 1305,60320,Fortaleza,CE
10912,SP- 22879,14040,Ribeirao Preto,SP
10913,MG- 7440,35160,Ipatinga,MG
10914,SP- 10675,7082,Guarulhos,SP
10915,GO- 445,73753,Planaltina,GO
10916,DF- 681,72260,Brasilia,DF
10917,SP- 9785,9910,Diadema,SP
10918,SP- 18550,17516,Marilia,SP
10919,SP- 22994,3203,Sao Paulo,SP
10920,SP- 15247,9320,Maua,SP
10921,SC- 3456,88045,Florianopolis,SC
10922,SP- 7323,9625,Sao Bernardo Do Campo,SP
10923,SP- 26532,11950,Cajati,SP
10924,RJ- 3445,21073,Rio De Janeiro,RJ
10925,RJ- 4044,20271,Rio De Janeiro,RJ
10926,RJ- 7425,20271,Rio De Janeiro,RJ
10927,MG- 1234,36400,Conselheiro Lafaiete,MG
10928,SP- 31353,13186,Hortolandia,SP
10929,SC- 2189,89164,Rio Do Sul,SC
10930,PR- 305,83800,Mandirituba,PR
10931,SP- 7934,9941,Diadema,SP
10932,SP- 4692,18117,Votorantim,SP
10933,SP- 37198,6663,Itapevi,SP
10934,RS- 1966,95800,Venancio Aires,RS
10935,SP- 24352,4039,Sao Paulo,SP
10936,SP- 18705,14795,Colombia,SP
10937,MG- 8825,36083,Juiz De Fora,MG
10938,RJ- 10764,22410,Rio De Janeiro,RJ
10939,RJ- 11490,23894,Seropedica,RJ
10940,SP- 38798,17056,Bauru,SP
10941,RJ- 1188,22061,Rio De Janeiro,RJ
10942,PR- 3750,87005,Maringa,PR
10943,SP- 322,5018,Sao Paulo,SP
10944,BA- 363,41720,Salvador,BA
10945,MG- 6599,30421,Belo Horizonte,MG
10946,AP- 58,68900,Macapa,AP
10947,MG- 6457,37500,Itajuba,MG
10948,SP- 483,5424,Sao Paulo,SP
10949,SP- 38854,7051,Guarulhos,SP
10950,SP- 18310,13034,Campinas,SP
10951,MG- 6024,35430,Ponte Nova,MG
10952,SP- 10995,6705,Cotia,SP
10953,SP- 25785,18520,Cerquilho,SP
10954,RJ- 74,28895,Rio Das Ostras,RJ
10955,SP- 15495,1435,Sao Paulo,SP
10956,SP- 40949,18080,Sorocaba,SP
10957,SP- 29611,12954,Atibaia,SP
10958,SP- 26447,3509,Sao Paulo,SP
10959,SP- 20181,13221,Varzea Paulista,SP
10960,DF- 1015,70673,Brasilia,DF
10961,MA- 266,65912,Imperatriz,MA
10962,SP- 14701,9541,Sao Caetano Do Sul,SP
10963,RS- 4357,95555,Capao Da Canoa,RS
10964,DF- 542,70762,Brasilia,DF
10965,SP- 13068,14340,Brodowski,SP
10966,SP- 1190,8265,Sao Paulo,SP
10967,MG- 9705,36016,Juiz De Fora,MG
10968,MG- 9788,36887,Muriae,MG
10969,SP- 13139,17047,Bauru,SP
10970,GO- 1681,76510,Crixas,GO
10971,SP- 7425,13563,Sao Carlos,SP
10972,PR- 1529,85301,Laranjeiras Do Sul,PR
10973,SP- 35743,16300,Penapolis,SP
10974,PR- 4577,80250,Curitiba,PR
10975,SP- 10753,4213,Sao Paulo,SP
10976,SP- 16360,18550,Boituva,SP
10977,SP- 27864,2739,Sao Paulo,SP
10978,SP- 24462,2228,Sao Paulo,SP
10979,SP- 13419,2845,Sao Paulo,SP
10980,SC- 2081,89075,Blumenau,SC
10981,SP- 40270,8111,Sao Paulo,SP
10982,MG- 3992,31744,Belo Horizonte,MG
10983,PR- 3581,85440,Ubirata,PR
10984,RJ- 8381,22755,Rio De Janeiro,RJ
10985,RS- 1979,99010,Passo Fundo,RS
10986,SP- 2048,3524,Sao Paulo,SP
10987,SP- 30306,9351,Maua,SP
10988,SC- 1930,89211,Joinville,SC
10989,SP- 26360,18135,Sao Roque,SP
10990,SP- 4225,3821,Sao Paulo,SP
10991,SP- 13458,9341,Maua,SP
10992,SP- 13260,13560,Sao Carlos,SP
10993,SC- 711,89087,Indaial,SC
10994,MG- 275,37580,Monte Siao,MG
10995,RJ- 11682,22790,Rio De Janeiro,RJ
10996,BA- 2356,45051,Vitoria Da Conquista,BA
10997,GO- 463,74120,Goiania,GO
10998,SP- 28385,13870,Sao Joao Da Boa Vista,SP
10999,SP- 12928,4543,Sao Paulo,SP
11000,ES- 1563,29308,Cachoeiro De Itapemirim,ES
11001,BA- 3018,40150,Salvador,BA
11002,MG- 2703,31270,Belo Horizonte,MG
11003,SP- 40162,18570,Conchas,SP
11004,ES- 471,29307,Cachoeiro De Itapemirim,ES
11005,RJ- 1378,22631,Rio De Janeiro,RJ
11006,GO- 1794,75828,Chapadao Do Ceu,GO
11007,PR- 2903,86047,Londrina,PR
11008,BA- 103,47740,Serra Dourada,BA
11009,GO- 1957,76350,Rubiataba,GO
11010,ES- 125,29092,Vitoria,ES
11011,MT- 573,78307,Campos De Julio,MT
11012,GO- 827,74140,Goiania,GO
11013,SP- 35515,5089,Sao Paulo,SP
11014,SP- 36512,8030,Sao Paulo,SP
11015,BA- 620,41100,Salvador,BA
11016,RJ- 6526,28895,Rio Das Ostras,RJ
11017,MG- 7811,30140,Belo Horizonte,MG
11018,GO- 1187,75880,Paranaiguara,GO
11019,SP- 27489,14060,Ribeirao Preto,SP
11020,SP- 6657,14780,Barretos,SP
11021,RS- 2961,90830,Porto Alegre,RS
11022,DF- 210,71928,Brasilia,DF
11023,SP- 24368,18230,Sao Miguel Arcanjo,SP
11024,RJ- 6381,25808,Tres Rios,RJ
11025,SP- 27085,16440,Sabino,SP
11026,MG- 4405,35225,Santa Rita Do Itueto,MG
11027,MG- 3892,39800,Teofilo Otoni,MG
11028,SP- 13630,14580,Guara,SP
11029,SP- 2856,5435,Sao Paulo,SP
11030,PR- 1769,82940,Curitiba,PR
11031,SP- 32,3461,Sao Paulo,SP
11032,RJ- 10029,22050,Rio De Janeiro,RJ
11033,SP- 23595,9550,Sao Caetano Do Sul,SP
11034,SP- 25084,8542,Ferraz De Vasconcelos,SP
11035,MG- 6552,31140,Belo Horizonte,MG
11036,RJ- 497,26263,Nova Iguacu,RJ
11037,MG- 305,33200,Vespasiano,MG
11038,SP- 3191,6460,Barueri,SP
11039,SP- 24443,5016,Sao Paulo,SP
11040,RJ- 10365,21221,Rio De Janeiro,RJ
11041,MG- 7797,30518,Belo Horizonte,MG
11042,RJ- 7788,22630,Rio De Janeiro,RJ
11043,RJ- 9911,27261,Volta Redonda,RJ
11044,SP- 8742,18560,Ipero,SP
11045,SP- 25333,13209,Jundiai,SP
11046,RJ- 2740,23898,Seropedica,RJ
11047,MG- 5195,38800,Sao Gotardo,MG
11048,ES- 348,29930,Sao Mateus,ES
11049,MG- 1112,31870,Belo Horizonte,MG
11050,SP- 40587,7252,Guarulhos,SP
11051,RJ- 10708,21853,Rio De Janeiro,RJ
11052,RJ- 11115,22050,Rio De Janeiro,RJ
11053,MG- 9885,35460,Brumadinho,MG
11054,RJ- 4145,23900,Angra Dos Reis,RJ
11055,SP- 8283,13069,Campinas,SP
11056,RJ- 11079,24431,Sao Goncalo,RJ
11057,SP- 28613,14810,Araraquara,SP
11058,RJ- 1290,23059,Rio De Janeiro,RJ
11059,PE- 83,55296,Garanhuns,PE
11060,PR- 3559,86050,Londrina,PR
11061,AM- 148,69043,Manaus,AM
11062,MG- 879,39625,Itaobim,MG
11063,SC- 1679,89217,Joinville,SC
11064,RJ- 901,25025,Duque De Caxias,RJ
11065,ES- 368,29066,Vitoria,ES
11066,SP- 17799,13272,Valinhos,SP
11067,SP- 29067,4045,Sao Paulo,SP
11068,SP- 33426,12605,Lorena,SP
11069,PR- 1043,84053,Ponta Grossa,PR
11070,SC- 2609,88308,Itajai,SC
11071,SE- 45,49140,Barra Dos Coqueiros,SE
11072,PR- 2018,85807,Cascavel,PR
11073,RJ- 376,23820,Itaguai,RJ
11074,MG- 640,30850,Belo Horizonte,MG
11075,SP- 11892,7113,Guarulhos,SP
11076,SP- 34886,12223,Sao Jose Dos Campos,SP
11077,SP- 29635,15051,Sao Jose Do Rio Preto,SP
11078,PR- 1513,86041,Londrina,PR
11079,SP- 3237,18044,Sorocaba,SP
11080,PE- 238,55608,Vitoria De Santo Antao,PE
11081,SP- 20650,18170,Piedade,SP
11082,RJ- 8037,25715,Petropolis,RJ
11083,RJ- 8411,22250,Rio De Janeiro,RJ
11084,ES- 634,29155,Cariacica,ES
11085,SP- 17995,1520,Sao Paulo,SP
11086,ES- 1673,29820,Agua Doce Do Norte,ES
11087,BA- 3371,47806,Barreiras,BA
11088,MG- 10038,30130,Belo Horizonte,MG
11089,BA- 321,45700,Itapetinga,BA
11090,SP- 28537,5417,Sao Paulo,SP
11091,SC- 3473,88034,Florianopolis,SC
11092,SP- 14389,9682,Sao Bernardo Do Campo,SP
11093,SP- 4309,9960,Diadema,SP
11094,RS- 1025,99457,Jacuizinho,RS
11095,BA- 1591,41680,Salvador,BA
11096,RJ- 12336,24450,Sao Goncalo,RJ
11097,RJ- 5683,21320,Rio De Janeiro,RJ
11098,SP- 28733,8410,Sao Paulo,SP
11099,PR- 3223,87013,Maringa,PR
11100,RJ- 9274,28085,Campos Dos Goytacazes,RJ
11101,RJ- 9698,23010,Rio De Janeiro,RJ
11102,PA- 118,68145,Medicilandia,PA
11103,SP- 7155,4028,Sao Paulo,SP
11104,SP- 5891,12412,Pindamonhangaba,SP
11105,SP- 22944,7081,Guarulhos,SP
11106,SP- 23159,8021,Sao Paulo,SP
11107,MG- 8150,33600,Pedro Leopoldo,MG
11108,SP- 1070,19025,Presidente Prudente,SP
11109,SP- 23003,12422,Pindamonhangaba,SP
11110,MG- 3040,30535,Belo Horizonte,MG
11111,MG- 7610,37350,Liberdade,MG
11112,SP- 4298,8060,Sao Paulo,SP
11113,PA- 573,66110,Belem,PA
11114,PR- 1694,85601,Francisco Beltrao,PR
11115,MG- 7491,37660,Paraisopolis,MG
11116,SP- 33018,2421,Sao Paulo,SP
11117,RJ- 7331,26278,Nova Iguacu,RJ
11118,RJ- 9569,22260,Rio De Janeiro,RJ
11119,DF- 869,72250,Brasilia,DF
11120,SP- 16632,17120,Agudos,SP
11121,SP- 12857,12690,Silveiras,SP
11122,SE- 53,49260,Umbauba,SE
11123,SP- 23104,1411,Sao Paulo,SP
11124,RJ- 10783,22750,Rio De Janeiro,RJ
11125,SP- 11847,6695,Itapevi,SP
11126,SP- 33913,13790,Sao Sebastiao Da Grama,SP
11127,MG- 1844,37004,Varginha,MG
11128,SP- 35100,13140,Paulinia,SP
11129,ES- 84,29062,Vitoria,ES
11130,PR- 895,87705,Paranavai,PR
11131,SP- 39393,13309,Itu,SP
11132,SP- 22854,6020,Osasco,SP
11133,ES- 1711,29090,Vitoria,ES
11134,RJ- 3567,24900,Marica,RJ
11135,SP- 23400,5367,Sao Paulo,SP
11136,SP- 25414,7745,Caieiras,SP
11137,RS- 4896,97546,Alegrete,RS
11138,PA- 56,66080,Belem,PA
11139,SP- 40275,9350,Maua,SP
11140,SP- 29499,6036,Osasco,SP
11141,RJ- 12545,26167,Belford Roxo,RJ
11142,SP- 23613,13630,Pirassununga,SP
11143,SP- 40388,2977,Sao Paulo,SP
11144,MG- 8939,36900,Manhuacu,MG
11145,RS- 3166,90510,Porto Alegre,RS
11146,PR- 4915,86300,Cornelio Procopio,PR
11147,SP- 23695,4772,Sao Paulo,SP
11148,MG- 10892,35400,Ouro Preto,MG
11149,SP- 35485,6149,Osasco,SP
11150,RJ- 1743,22775,Rio De Janeiro,RJ
11151,SC- 2759,89220,Joinville,SC
11152,RS- 807,96010,Pelotas,RS
11153,BA- 276,45655,Ilheus,BA
11154,SP- 14975,13240,Jarinu,SP
11155,MG- 1405,36030,Juiz De Fora,MG
11156,DF- 1972,71100,Brasilia,DF
11157,MG- 4882,38400,Uberlandia,MG
11158,SP- 10819,11432,Guaruja,SP
11159,RJ- 2752,22753,Rio De Janeiro,RJ
11160,PR- 1417,87310,Campo Mourao,PR
11161,PA- 824,66083,Belem,PA
11162,RJ- 9040,24916,Marica,RJ
11163,DF- 690,71680,Brasilia,DF
11164,BA- 3266,45530,Itacare,BA
11165,SP- 4994,1303,Sao Paulo,SP
11166,MG- 11314,30290,Belo Horizonte,MG
11167,ES- 1100,29154,Cariacica,ES
11168,RJ- 12735,28908,Cabo Frio,RJ
11169,PB- 369,58416,Campina Grande,PB
11170,MT- 375,78080,Cuiaba,MT
11171,SP- 18233,13560,Sao Carlos,SP
11172,RJ- 4506,24141,Niteroi,RJ
11173,MG- 247,35790,Curvelo,MG
11174,ES- 1343,29163,Serra,ES
11175,MG- 10118,30620,Belo Horizonte,MG
11176,SP- 10807,13611,Leme,SP
11177,RJ- 6265,22790,Rio De Janeiro,RJ
11178,SP- 763,13326,Salto,SP
11179,ES- 393,29708,Colatina,ES
11180,BA- 784,41152,Salvador,BA
11181,PR- 952,83045,Sao Jose Dos Pinhais,PR
11182,PR- 781,85819,Cascavel,PR
11183,MG- 11194,37470,Sao Lourenco,MG
11184,SP- 37854,13275,Valinhos,SP
11185,RJ- 956,21330,Rio De Janeiro,RJ
11186,PR- 175,85812,Cascavel,PR
11187,SP- 39767,4155,Sao Paulo,SP
11188,SP- 34243,2224,Sao Paulo,SP
11189,MG- 11044,30285,Belo Horizonte,MG
11190,SC- 437,88765,Sao Martinho,SC
11191,RS- 3170,99250,Serafina Correa,RS
11192,SC- 1321,89190,Taio,SC
11193,AL- 94,57311,Arapiraca,AL
11194,RS- 2995,97300,Sao Gabriel,RS
11195,SP- 33211,13453,Santa Barbara D'Oeste,SP
11196,RJ- 6145,21215,Rio De Janeiro,RJ
11197,SP- 3234,13455,Santa Barbara D'Oeste,SP
11198,SE- 198,49095,Aracaju,SE
11199,RJ- 7935,21825,Rio De Janeiro,RJ
11200,SP- 3369,8225,Sao Paulo,SP
11201,RJ- 6018,21545,Rio De Janeiro,RJ
11202,SP- 12330,18290,Buri,SP
11203,SP- 4559,4317,Sao Paulo,SP
11204,SP- 37357,18210,Itapetininga,SP
11205,SP- 11737,14640,Morro Agudo,SP
11206,SP- 7132,4569,Sao Paulo,SP
11207,RJ- 12184,23093,Rio De Janeiro,RJ
11208,RJ- 7079,22775,Rio De Janeiro,RJ
11209,SP- 29848,4843,Sao Paulo,SP
11210,RJ- 5081,23898,Seropedica,RJ
11211,MG- 6783,30441,Belo Horizonte,MG
11212,PR- 47,85856,Foz Do Iguacu,PR
11213,MG- 6035,35666,Maravilhas,MG
11214,PR- 4180,85540,Mangueirinha,PR
11215,SP- 4214,6700,Cotia,SP
11216,RS- 5350,95603,Taquara,RS
11217,MG- 11579,30320,Belo Horizonte,MG
11218,SP- 18890,9615,Sao Bernardo Do Campo,SP
11219,SP- 36477,4298,Sao Paulo,SP
11220,PE- 370,55612,Vitoria De Santo Antao,PE
11221,SP- 3375,12245,Sao Jose Dos Campos,SP
11222,SP- 17687,11430,Guaruja,SP
11223,BA- 878,48860,Queimadas,BA
11224,RJ- 3024,22211,Rio De Janeiro,RJ
11225,SP- 20340,7091,Guarulhos,SP
11226,MT- 598,78015,Cuiaba,MT
11227,RJ- 331,25710,Petropolis,RJ
11228,DF- 667,72235,Brasilia,DF
11229,SP- 419,13571,Sao Carlos,SP
11230,SP- 23519,6288,Osasco,SP
11231,SP- 4131,15400,Olimpia,SP
11232,SP- 26436,9618,Sao Bernardo Do Campo,SP
11233,BA- 1262,40295,Salvador,BA
11234,SP- 10240,18210,Itapetininga,SP
11235,MA- 205,65900,Imperatriz,MA
11236,SP- 17310,7791,Cajamar,SP
11237,RJ- 4845,28035,Campos Dos Goytacazes,RJ
11238,PR- 4495,80240,Curitiba,PR
11239,CE- 1148,62900,Russas,CE
11240,PI- 61,64211,Parnaiba,PI
11241,SP- 24896,5051,Sao Paulo,SP
11242,SP- 38610,13418,Piracicaba,SP
11243,SC- 1073,88817,Criciuma,SC
11244,SC- 255,89580,Fraiburgo,SC
11245,ES- 425,29370,Conceicao Do Castelo,ES
11246,SP- 36513,11704,Praia Grande,SP
11247,RJ- 3605,21920,Rio De Janeiro,RJ
11248,RJ- 3782,20520,Rio De Janeiro,RJ
11249,PE- 1605,52051,Recife,PE
11250,SE- 115,49090,Aracaju,SE
11251,SP- 29926,6220,Osasco,SP
11252,SP- 8240,4438,Sao Paulo,SP
11253,SP- 41224,17523,Marilia,SP
11254,PR- 4451,80740,Curitiba,PR
11255,SP- 13699,13569,Sao Carlos,SP
11256,SP- 20846,15130,Mirassol,SP
11257,SP- 34137,15041,Sao Jose Do Rio Preto,SP
11258,PR- 2371,81910,Curitiba,PR
11259,SP- 2808,11712,Praia Grande,SP
11260,RJ- 210,22790,Rio De Janeiro,RJ
11261,PB- 226,58900,Cajazeiras,PB
11262,SP- 12789,4273,Sao Paulo,SP
11263,RS- 2870,93032,Sao Leopoldo,RS
11264,PA- 11,67140,Ananindeua,PA
11265,SP- 10813,8290,Sao Paulo,SP
11266,MG- 2117,37704,Pocos De Caldas,MG
11267,SP- 40847,5756,Sao Paulo,SP
11268,MG- 910,30620,Belo Horizonte,MG
11269,SP- 10147,12954,Atibaia,SP
11270,PE- 151,51310,Recife,PE
11271,SP- 18791,14403,Franca,SP
11272,SC- 1529,89120,Timbo,SC
11273,SP- 25246,4195,Sao Paulo,SP
11274,RJ- 4126,23092,Rio De Janeiro,RJ
11275,SP- 29815,12960,Nazare Paulista,SP
11276,SP- 40265,15500,Votuporanga,SP
11277,RS- 2135,90040,Porto Alegre,RS
11278,RJ- 1677,23545,Rio De Janeiro,RJ
11279,PR- 4934,86680,Nossa Senhora Das Gracas,PR
11280,SP- 22881,12942,Atibaia,SP
11281,SP- 18441,5451,Sao Paulo,SP
11282,MG- 10233,38443,Araguari,MG
11283,RS- 4792,90820,Porto Alegre,RS
11284,RJ- 2632,20540,Rio De Janeiro,RJ
11285,MG- 2797,33925,Ribeirao Das Neves,MG
11286,RJ- 6561,22631,Rio De Janeiro,RJ
11287,CE- 1070,62030,Sobral,CE
11288,RS- 4400,90160,Porto Alegre,RS
11289,RS- 3879,95074,Caxias Do Sul,RS
11290,PE- 249,53635,Igarassu,PE
11291,MG- 6689,38182,Araxa,MG
11292,SP- 18715,14070,Ribeirao Preto,SP
11293,RS- 2202,95935,Capitao,RS
11294,SP- 21861,13060,Campinas,SP
11295,PE- 787,55813,Carpina,PE
11296,SP- 16908,14860,Barrinha,SP
11297,RO- 155,76811,Porto Velho,RO
11298,SP- 33961,8591,Itaquaquecetuba,SP
11299,MG- 1795,32676,Betim,MG
11300,SP- 7538,9820,Sao Bernardo Do Campo,SP
11301,SP- 39257,4253,Sao Paulo,SP
11302,MG- 4462,35550,Itapecerica,MG
11303,SP- 479,18110,Votorantim,SP
11304,MG- 1796,30120,Belo Horizonte,MG
11305,RJ- 8034,20720,Rio De Janeiro,RJ
11306,RJ- 4115,22763,Rio De Janeiro,RJ
11307,SP- 11065,16440,Sabino,SP
11308,RJ- 10021,26263,Nova Iguacu,RJ
11309,SP- 15364,6045,Osasco,SP
11310,SP- 23417,13201,Jundiai,SP
11311,PR- 2742,81210,Curitiba,PR
11312,SP- 24090,5741,Sao Paulo,SP
11313,MG- 8281,36060,Juiz De Fora,MG
11314,RS- 4730,91450,Porto Alegre,RS
11315,SP- 31793,2993,Sao Paulo,SP
11316,MG- 6878,37136,Alfenas,MG
11317,ES- 379,29580,Dores Do Rio Preto,ES
11318,DF- 872,73062,Brasilia,DF
11319,RS- 4237,92310,Canoas,RS
11320,RJ- 405,23822,Itaguai,RJ
11321,MG- 8747,37470,Sao Lourenco,MG
11322,MG- 1230,37600,Cambui,MG
11323,MG- 618,30130,Belo Horizonte,MG
11324,SP- 22465,12240,Sao Jose Dos Campos,SP
11325,RJ- 12539,23013,Rio De Janeiro,RJ
11326,SP- 32494,2075,Sao Paulo,SP
11327,SP- 25471,3087,Sao Paulo,SP
11328,RS- 358,93950,Dois Irmaos,RS
11329,PE- 822,56580,Ibimirim,PE
11330,SP- 35333,15700,Jales,SP
11331,MG- 593,32060,Contagem,MG
11332,DF- 247,71215,Brasilia,DF
11333,SP- 26145,1551,Sao Paulo,SP
11334,PR- 3627,81170,Curitiba,PR
11335,SC- 2476,88990,Praia Grande,SC
11336,RJ- 2323,20950,Rio De Janeiro,RJ
11337,PE- 1514,51170,Recife,PE
11338,SP- 29338,19801,Assis,SP
11339,SP- 12113,2844,Sao Paulo,SP
11340,RS- 3307,94935,Cachoeirinha,RS
11341,MG- 7091,39900,Almenara,MG
11342,SP- 4631,13034,Campinas,SP
11343,RJ- 482,22240,Rio De Janeiro,RJ
11344,ES- 451,29101,Vila Velha,ES
11345,PE- 815,55612,Vitoria De Santo Antao,PE
11346,MG- 1588,33400,Lagoa Santa,MG
11347,BA- 2917,41150,Salvador,BA
11348,MG- 7449,31235,Belo Horizonte,MG
11349,SC- 2477,88030,Florianopolis,SC
11350,SP- 3396,13349,Indaiatuba,SP
11351,RJ- 9890,20931,Rio De Janeiro,RJ
11352,RJ- 1996,20780,Rio De Janeiro,RJ
11353,CE- 278,62630,Apuiares,CE
11354,RJ- 1769,28735,Quissama,RJ
11355,SP- 29196,4578,Sao Paulo,SP
11356,DF- 482,72620,Brasilia,DF
11357,MG- 1861,32672,Betim,MG
11358,RS- 3751,96408,Bage,RS
11359,DF- 517,71218,Brasilia,DF
11360,MG- 6181,31580,Belo Horizonte,MG
11361,RS- 1537,90630,Porto Alegre,RS
11362,RJ- 3271,28035,Campos Dos Goytacazes,RJ
11363,SP- 15763,15370,Pereira Barreto,SP
11364,DF- 819,72005,Brasilia,DF
11365,DF- 705,73358,Brasilia,DF
11366,MG- 911,37150,Carmo Do Rio Claro,MG
11367,SP- 6526,18047,Sorocaba,SP
11368,SP- 5982,1154,Sao Paulo,SP
11369,MG- 4819,38414,Uberlandia,MG
11370,RS- 3418,95611,Taquara,RS
11371,SP- 7048,16850,Lavinia,SP
11372,SP- 29030,5569,Sao Paulo,SP
11373,SP- 31445,8575,Itaquaquecetuba,SP
11374,MS- 129,79320,Corumba,MS
11375,SP- 17191,13330,Indaiatuba,SP
11376,SP- 19369,18150,Ibiuna,SP
11377,SP- 33886,5185,Sao Paulo,SP
11378,PR- 1088,87380,Janiopolis,PR
11379,SP- 15345,18940,Sao Pedro Do Turvo,SP
11380,SP- 24061,12712,Cruzeiro,SP
11381,SP- 13750,3660,Sao Paulo,SP
11382,SP- 28995,13301,Itu,SP
11383,SP- 16772,4125,Sao Paulo,SP
11384,SP- 29424,9780,Sao Bernardo Do Campo,SP
11385,RJ- 1483,26285,Nova Iguacu,RJ
11386,RJ- 4235,25212,Duque De Caxias,RJ
11387,RJ- 3240,22210,Rio De Janeiro,RJ
11388,RS- 1891,97020,Santa Maria,RS
11389,SP- 20482,5008,Sao Paulo,SP
11390,ES- 1499,29052,Vitoria,ES
11391,SP- 41678,12606,Lorena,SP
11392,SP- 17120,8110,Sao Paulo,SP
11393,SP- 35019,3244,Sao Paulo,SP
11394,CE- 524,63290,Jardim,CE
11395,RJ- 10336,21760,Rio De Janeiro,RJ
11396,ES- 850,29890,Montanha,ES
11397,RJ- 11701,27340,Barra Mansa,RJ
11398,RJ- 7941,28026,Campos Dos Goytacazes,RJ
11399,MG- 221,35450,Itabirito,MG
11400,RS- 737,97105,Santa Maria,RS
11401,SP- 37290,13338,Indaiatuba,SP
11402,MG- 4460,36520,Visconde Do Rio Branco,MG
11403,SP- 21824,5727,Sao Paulo,SP
11404,RJ- 6227,21235,Rio De Janeiro,RJ
11405,SP- 3278,5408,Sao Paulo,SP
11406,RJ- 9205,20251,Rio De Janeiro,RJ
11407,ES- 928,29216,Guarapari,ES
