products_id,product_category_name,total_price,total_freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_width_cm,product_height_cm
8647,stationery,49.90,14.10,58,850,2,450,25,25,15
8648,sports_leisure,169.90,19.43,51,463,2,1000,50,20,20
8649,bed_bath_table,82.69,27.31,48,1058,1,1725,26,23,21
8650,garden_tools,466.00,64.17,31,493,4,8350,91,56,33
8651,toys,34.99,18.35,24,267,1,200,17,13,4
8652,garden_tools,20.90,7.78,47,590,4,133,18,12,8
8653,computers_accessories,69.00,17.72,45,264,1,1644,16,16,19
8654,furniture_decor,59.90,15.63,57,2052,3,600,68,13,8
8655,construction_tools_construction,155.60,21.58,54,2312,1,3550,16,11,105
8656,sports_leisure,72.90,23.50,57,340,1,350,43,32,30
8657,furniture_decor,59.90,9.74,55,2028,2,600,68,13,8
8658,garden_tools,17.75,16.60,27,961,4,1042,20,20,24
8659,electronics,379.00,63.63,56,431,1,5950,98,18,17
8660,costruction_tools_garden,198.00,39.66,57,1289,1,1300,60,23,13
8661,baby,89.06,3.90,21,428,1,6950,50,55,25
8662,watches_gifts,39.00,18.37,52,397,3,250,16,11,2
8663,cool_stuff,499.00,67.07,36,1101,3,13800,50,40,20
8664,bed_bath_table,105.90,17.99,48,414,1,1117,45,45,12
8665,housewares,165.00,13.13,58,512,1,700,60,13,10
8666,bed_bath_table,68.10,14.06,60,2030,2,1025,30,20,8
8667,furniture_decor,170.49,46.87,55,302,1,21300,44,70,44
8668,luggage_accessories,59.99,18.52,52,1030,4,325,24,20,19
8669,cool_stuff,120.00,18.72,40,304,1,175,15,11,15
8670,garden_tools,38.99,17.95,25,273,1,335,21,16,21
8671,sports_leisure,54.00,2.80,44,1165,1,410,24,17,26
8672,sports_leisure,45.99,14.10,59,1013,3,200,20,12,7
8673,bed_bath_table,34.99,11.85,54,209,1,550,16,16,10
8674,garden_tools,99.90,21.54,60,2075,5,3900,32,20,32
8675,furniture_decor,39.90,18.38,51,1758,3,350,22,18,22
8676,furniture_bedroom,179.90,25.57,37,559,2,10750,93,11,63
8677,bed_bath_table,119.90,18.09,59,189,1,1650,46,34,3
8678,computers_accessories,149.90,17.49,58,420,1,200,21,15,14
8679,toys,19.90,7.78,44,956,3,200,20,25,25
8680,perfumery,42.90,18.89,60,499,1,700,30,30,10
8681,garden_tools,329.00,18.00,54,718,2,12200,33,33,7
8682,cool_stuff,29.99,15.23,56,654,2,150,16,21,13
8683,bed_bath_table,199.90,32.05,60,233,1,2500,41,36,8
8684,bed_bath_table,89.90,17.88,60,188,1,1300,44,35,2
8685,housewares,56.50,13.43,41,799,1,7000,26,27,47
8686,watches_gifts,215.00,16.26,35,1073,1,348,18,15,11
8687,home_appliances,181.55,12.77,60,277,1,200,27,17,13
8688,bed_bath_table,279.90,32.71,49,729,1,6600,20,30,30
8689,bed_bath_table,47.99,11.85,50,631,1,1200,16,16,10
8690,fixed_telephony,77.90,18.65,59,1188,3,255,16,13,12
8691,luggage_accessories,198.90,65.77,52,391,3,17450,29,40,57
8692,electronics,42.50,16.79,50,153,2,100,16,14,6
8693,housewares,55.90,9.34,48,144,1,1000,16,14,14
8694,small_appliances,299.90,15.12,56,146,1,1300,33,24,24
8695,housewares,59.90,28.77,45,694,2,950,30,30,25
8696,computers_accessories,249.90,19.32,57,740,1,1000,28,15,15
8697,home_appliances_2,388.35,76.67,46,382,2,11710,45,29,37
8698,pet_shop,99.90,16.46,51,1545,2,900,24,24,20
8699,sports_leisure,169.99,19.43,46,1846,1,1350,20,20,30
8700,watches_gifts,249.90,13.25,56,775,2,200,16,20,11
8701,auto,15.00,17.63,50,117,1,100,16,15,10
8702,sports_leisure,125.90,13.46,59,3709,2,2200,27,17,32
8703,home_confort,6.99,11.85,40,420,1,100,18,18,18
8704,books_general_interest,89.90,21.03,32,2127,5,1000,21,17,12
8705,pet_shop,129.99,15.79,60,525,1,350,27,27,9
8706,garden_tools,97.60,23.48,52,528,4,1100,18,13,8
8707,perfumery,299.90,19.19,33,1458,2,467,19,14,10
8708,home_appliances,125.25,22.59,56,174,1,425,39,32,14
8709,bed_bath_table,99.90,38.97,60,1344,3,1400,35,20,5
8710,sports_leisure,99.90,21.19,33,221,2,1200,60,15,15
8711,computers_accessories,19.69,12.69,52,826,1,800,26,25,13
8712,housewares,239.90,18.43,47,1833,8,2738,32,21,20
8713,bed_bath_table,48.90,13.37,47,104,1,1200,36,36,14
8714,perfumery,41.90,12.48,48,1671,1,150,18,12,6
8715,bed_bath_table,149.00,19.28,57,1901,1,1100,28,28,10
8716,food_drink,26.70,15.11,54,920,1,1150,16,11,17
8717,sports_leisure,26.90,15.29,59,432,6,300,30,11,5
8718,cool_stuff,99.90,18.75,52,1732,10,2550,24,27,23
8719,small_appliances,99.00,38.44,53,361,1,15200,37,37,55
8720,toys,39.90,26.99,54,666,2,450,25,13,11
8721,computers_accessories,195.90,29.90,58,202,1,850,32,19,19
8722,stationery,48.00,24.66,60,126,3,1000,25,45,55
8723,sports_leisure,93.33,12.15,47,154,3,500,16,11,2
8724,electronics,179.00,14.40,59,1413,2,450,16,11,16
8725,art,35.00,16.60,29,70,1,1600,40,30,30
8726,telephony,27.99,15.10,56,530,5,300,17,12,4
8727,garden_tools,14.46,10.96,40,275,1,100,16,20,2
8728,construction_tools_safety,122.90,15.61,34,1195,2,1350,29,28,18
8729,auto,109.90,15.84,59,162,1,1300,20,20,20
8730,health_beauty,184.90,25.49,35,1553,1,1600,20,20,20
8731,bed_bath_table,74.90,19.49,55,244,1,800,38,38,10
8732,health_beauty,179.99,16.02,61,3745,6,600,16,17,17
8733,watches_gifts,249.90,14.41,55,285,3,300,16,11,8
8734,telephony,104.00,11.34,50,2641,8,260,19,13,7
8735,construction_tools_construction,49.49,15.98,60,1104,1,1630,18,14,15
8736,bed_bath_table,79.90,14.22,57,188,1,950,44,36,2
8737,luggage_accessories,699.00,86.21,60,2424,7,19050,30,50,76
8738,computers_accessories,129.00,57.87,42,306,2,18100,45,40,65
8739,auto,60.09,17.99,30,707,1,633,20,16,20
8740,housewares,649.00,211.66,54,919,9,9660,31,25,37
8741,construction_tools_lights,29.90,13.69,54,1121,4,150,16,13,8
8742,watches_gifts,89.00,21.42,54,264,5,250,16,11,2
8743,telephony,299.99,35.90,56,1892,4,450,17,11,3
8744,consoles_games,454.00,25.50,47,1338,2,600,18,18,12
8745,Unkwon_Category,49.90,15.11,0,0,0,475,21,21,15
8746,construction_tools_construction,94.00,34.20,59,339,1,2450,22,22,8
8747,books_technical,17.99,18.23,51,327,1,200,22,12,22
8748,sports_leisure,79.90,8.72,58,484,1,400,16,11,9
8749,food,95.00,14.98,53,186,1,1213,36,31,12
8750,construction_tools_safety,274.92,22.95,57,2040,2,150,17,17,7
8751,food,74.00,16.22,54,1887,5,1150,16,16,14
8752,stationery,34.90,26.54,49,845,3,1700,32,24,7
8753,fashion_male_clothing,64.90,17.29,49,339,4,275,28,35,23
8754,garden_tools,178.90,16.69,54,2155,1,509,17,13,13
8755,bed_bath_table,69.90,23.07,60,289,2,1150,30,30,10
8756,watches_gifts,889.90,23.80,44,589,3,800,18,19,12
8757,toys,78.90,17.46,50,563,6,8750,30,25,69
8758,housewares,35.99,8.27,50,2746,1,250,20,16,13
8759,construction_tools_construction,149.00,51.33,44,257,4,6650,45,45,19
8760,furniture_decor,129.90,16.02,60,239,2,2300,40,37,10
8761,watches_gifts,74.67,15.62,41,1159,4,350,16,11,14
8762,food_drink,65.00,12.89,25,385,1,600,16,11,16
8763,baby,39.90,8.44,34,775,1,625,23,11,22
8764,arts_and_craftmanship,238.00,68.72,54,746,5,6850,105,65,5
8765,furniture_decor,31.90,7.29,36,1517,2,250,18,18,10
8766,furniture_decor,118.00,18.41,60,253,1,1000,25,25,25
8767,luggage_accessories,289.99,98.02,22,464,6,17200,45,25,70
8768,housewares,59.90,17.13,37,324,4,316,19,18,14
8769,home_construction,660.45,25.11,48,523,1,100,80,16,16
8770,books_general_interest,24.99,24.84,38,286,1,300,23,16,2
8771,housewares,126.80,26.46,55,549,1,13800,43,27,67
8772,auto,27.90,19.32,36,250,1,900,40,30,4
8773,bed_bath_table,97.99,41.13,59,740,1,2689,54,46,13
8774,electronics,9.15,11.85,39,145,3,100,17,12,3
8775,perfumery,89.90,17.07,40,975,2,83,16,13,11
8776,cool_stuff,55.90,27.99,54,599,6,530,30,14,9
8777,drinks,59.30,7.39,48,1888,6,3650,30,30,30
8778,health_beauty,12.99,18.23,59,1507,1,150,16,16,4
8779,construction_tools_construction,159.75,23.05,57,272,1,2200,16,11,2
8780,pet_shop,89.99,27.17,55,922,3,900,20,20,20
8781,garden_tools,59.80,12.17,25,486,4,2200,25,16,9
8782,costruction_tools_garden,31.89,18.52,38,774,1,3275,21,21,16
8783,baby,39.90,50.85,25,334,1,300,27,16,2
8784,industry_commerce_and_business,1699.99,87.73,53,720,1,300,80,50,50
8785,sports_leisure,159.00,15.99,58,885,4,375,33,33,17
8786,health_beauty,53.79,7.39,40,409,1,1110,19,18,11
8787,computers,580.00,47.86,52,1042,1,12550,43,22,42
8788,housewares,14.90,14.10,55,408,1,450,37,12,3
8789,home_appliances,39.00,22.93,59,147,1,1250,38,63,7
8790,bed_bath_table,124.24,31.90,59,371,3,13000,56,37,36
8791,furniture_decor,12.90,11.85,49,718,1,200,16,16,16
8792,bed_bath_table,49.90,23.50,40,729,1,700,20,30,30
8793,sports_leisure,41.00,10.06,49,571,1,200,21,21,26
8794,housewares,57.90,16.85,32,817,2,600,16,16,16
8795,auto,59.90,23.00,59,695,6,8175,56,32,11
8796,home_appliances,699.00,57.49,52,1363,2,4920,65,33,11
8797,home_confort,149.00,14.06,57,217,3,1000,30,30,20
8798,bed_bath_table,12.00,14.12,53,332,2,1800,26,26,26
8799,housewares,489.90,34.18,51,593,1,350,54,39,27
8800,pet_shop,34.90,13.82,55,1338,1,1150,22,22,25
8801,telephony,114.90,18.68,30,875,2,300,21,14,11
8802,housewares,39.99,35.86,37,205,2,2000,30,30,104
8803,bed_bath_table,54.90,16.01,44,641,2,1950,50,40,10
8804,cool_stuff,189.90,18.24,48,865,2,2375,16,65,15
8805,telephony,59.90,15.17,59,2124,6,100,18,16,7
8806,bed_bath_table,110.00,14.52,44,441,1,900,34,28,10
8807,computers_accessories,209.90,18.21,33,253,1,1000,37,19,19
8808,housewares,18.00,15.23,59,230,2,600,16,20,20
8809,furniture_decor,31.46,11.24,63,308,2,1200,30,30,30
8810,health_beauty,39.60,11.30,46,640,1,1200,20,20,20
8811,auto,19.50,11.85,56,762,5,50,24,17,2
8812,Unkwon_Category,59.90,17.99,0,0,0,1200,27,20,10
8813,furniture_decor,14.90,27.25,40,1438,3,150,35,25,2
8814,health_beauty,110.32,15.87,60,919,1,150,22,15,3
8815,garden_tools,879.00,32.45,31,680,1,7700,39,25,28
8816,luggage_accessories,83.90,18.39,57,393,8,950,35,20,10
8817,furniture_decor,23.90,26.82,33,259,2,1500,65,15,15
8818,watches_gifts,119.39,8.09,58,499,1,200,16,11,11
8819,auto,32.90,14.10,29,261,3,200,16,11,2
8820,bed_bath_table,51.90,13.72,49,184,1,900,40,30,2
8821,health_beauty,65.00,18.03,44,1394,1,1150,30,16,12
8822,stationery,105.00,22.67,59,1532,1,750,17,17,6
8823,christmas_supplies,29.90,17.92,40,358,1,1800,35,35,15
8824,baby,39.90,13.37,21,414,1,625,26,12,14
8825,health_beauty,1240.00,102.63,44,1793,1,11450,80,26,26
8826,bed_bath_table,29.97,13.55,54,297,1,200,16,30,40
8827,fashion_bags_accessories,99.90,14.04,45,1220,6,200,40,11,32
8828,baby,157.89,12.44,41,449,2,1150,70,40,10
8829,auto,2090.00,61.29,58,2075,1,3000,42,25,19
8830,sports_leisure,23.90,15.10,38,1658,2,163,18,15,14
8831,bed_bath_table,27.99,11.85,58,392,1,400,16,16,10
8832,toys,79.90,14.31,33,698,2,400,18,13,21
8833,musical_instruments,34.99,19.32,59,233,1,350,30,30,20
8834,health_beauty,109.90,34.57,35,1115,1,200,30,30,30
8835,toys,217.90,27.61,43,1505,1,6038,49,44,19
8836,sports_leisure,15.90,11.85,21,310,1,150,25,20,30
8837,computers_accessories,189.59,43.36,56,419,1,950,45,25,15
8838,furniture_decor,10.90,12.79,39,161,3,200,20,20,20
8839,housewares,29.90,7.75,50,746,1,100,22,11,6
8840,arts_and_craftmanship,49.90,9.10,42,781,4,550,19,17,12
8841,stationery,11.99,15.10,20,346,1,300,16,20,10
8842,fashion_bags_accessories,49.90,11.85,46,419,4,200,16,11,5
8843,health_beauty,49.90,13.92,58,963,1,1617,19,18,15
8844,computers_accessories,14.99,7.39,46,468,2,150,19,13,5
8845,auto,179.49,9.45,59,1657,3,500,16,18,21
8846,pet_shop,249.90,61.61,41,249,1,17150,55,45,40
8847,musical_instruments,915.00,178.52,60,1203,2,17550,45,100,20
8848,bed_bath_table,137.90,18.22,49,275,1,6900,64,53,17
8849,furniture_decor,37.87,16.11,49,163,3,600,16,17,17
8850,perfumery,129.50,11.75,29,450,1,450,21,15,14
8851,housewares,56.90,13.42,53,524,1,1000,25,20,6
8852,furniture_bedroom,269.90,43.71,38,326,2,18950,79,46,11
8853,bed_bath_table,207.00,18.70,38,301,1,3040,47,36,10
8854,stationery,169.90,21.68,58,264,6,2200,30,19,60
8855,baby,169.90,18.32,52,861,1,2950,31,21,43
8856,furniture_decor,159.00,16.46,37,302,3,3100,45,17,45
8857,cool_stuff,166.99,20.66,57,1620,1,2350,16,16,40
8858,bed_bath_table,149.90,13.39,56,406,1,2400,40,35,15
8859,baby,119.90,13.18,60,1797,5,850,68,13,8
8860,health_beauty,120.00,49.09,27,1026,2,850,25,21,6
8861,perfumery,119.00,15.58,46,827,1,500,16,15,15
8862,industry_commerce_and_business,229.80,23.43,47,1943,2,6000,45,44,12
8863,stationery,129.90,27.89,44,893,10,1600,32,19,52
8864,housewares,5.50,7.39,55,594,1,300,22,18,12
8865,auto,329.00,47.89,55,1531,4,5900,28,28,14
8866,health_beauty,120.00,34.64,41,1350,3,400,16,11,8
8867,housewares,139.00,9.33,28,730,4,300,21,15,7
8868,furniture_decor,39.90,17.60,56,296,3,900,100,12,7
8869,health_beauty,535.90,18.50,43,878,1,600,30,16,15
8870,watches_gifts,42.90,7.12,55,439,2,750,16,11,2
8871,furniture_decor,299.00,18.57,60,2059,3,2600,69,11,11
8872,telephony,21.99,17.63,55,306,1,300,19,11,4
8873,perfumery,13.99,15.23,54,964,1,50,16,11,5
8874,sports_leisure,105.00,23.46,32,916,5,75,28,30,20
8875,baby,629.00,82.57,35,815,1,12733,36,36,61
8876,toys,70.00,16.68,57,294,2,525,21,20,23
8877,books_general_interest,30.00,14.10,59,573,1,243,16,16,15
8878,Unkwon_Category,55.30,15.12,0,0,0,200,16,11,2
8879,pet_shop,105.99,16.50,31,933,5,1100,20,25,20
8880,health_beauty,99.90,16.27,45,1634,1,1400,20,20,20
8881,toys,59.56,16.18,37,1266,1,1100,24,11,42
8882,telephony,879.33,13.42,53,2587,4,197,17,14,11
8883,costruction_tools_garden,39.99,9.03,57,217,4,400,25,25,25
8884,telephony,139.00,12.25,54,809,3,200,20,11,3
8885,electronics,22.00,15.10,42,947,2,200,16,20,4
8886,garden_tools,328.90,10.96,56,1575,1,3763,49,34,45
8887,auto,226.60,25.67,51,680,1,4150,68,68,12
8888,Unkwon_Category,76.90,13.56,0,0,0,1300,18,18,28
8889,housewares,29.90,19.40,55,557,5,600,30,20,6
8890,consoles_games,269.90,16.99,49,682,2,550,17,17,8
8891,bed_bath_table,259.00,19.64,58,584,3,2400,33,33,12
8892,watches_gifts,318.00,15.81,42,266,2,286,18,14,11
8893,sports_leisure,108.90,15.68,57,913,1,1600,20,30,40
8894,watches_gifts,2199.00,53.66,49,643,1,400,16,13,12
8895,auto,347.45,15.79,50,520,2,1200,19,14,6
8896,stationery,89.90,16.82,60,523,2,600,30,11,30
8897,stationery,75.50,14.70,59,209,1,1400,16,37,44
8898,stationery,119.90,25.68,53,1665,3,3550,46,46,7
8899,computers_accessories,56.00,15.14,21,181,1,917,21,11,15
8900,furniture_decor,97.00,12.92,53,557,1,700,26,24,6
8901,baby,139.00,17.16,39,747,2,450,43,30,6
8902,bed_bath_table,36.90,19.32,47,718,1,700,28,22,8
8903,bed_bath_table,159.90,14.91,52,244,1,4050,45,35,15
8904,bed_bath_table,47.90,2.98,54,797,1,800,16,16,10
8905,computers_accessories,98.32,15.44,59,411,1,100,13,11,10
8906,furniture_living_room,24.99,15.28,55,595,1,5600,20,60,5
8907,furniture_decor,139.99,17.37,49,349,4,6050,30,30,40
8908,toys,69.99,15.59,48,118,1,283,19,14,12
8909,health_beauty,85.50,13.04,45,709,1,150,20,20,10
8910,telephony,29.99,11.85,59,776,6,350,17,12,4
8911,auto,39.98,15.56,55,902,1,600,24,18,18
8912,Unkwon_Category,44.90,16.11,0,0,0,1100,35,20,15
8913,fashion_bags_accessories,154.90,18.33,25,599,5,1250,30,30,30
8914,bed_bath_table,229.99,35.37,58,124,1,3100,60,16,16
8915,housewares,39.99,17.60,45,236,1,1300,29,25,14
8916,fashion_bags_accessories,48.30,25.63,58,1359,1,200,16,11,2
8917,health_beauty,899.00,25.48,52,819,2,900,28,18,7
8918,sports_leisure,96.80,15.43,50,417,2,600,50,30,10
8919,telephony,499.00,19.93,48,2004,1,190,30,11,30
8920,auto,16.90,15.10,52,293,3,100,24,17,2
8921,bed_bath_table,54.90,13.40,29,552,4,2050,40,32,10
8922,cool_stuff,80.00,8.31,60,627,4,200,25,16,6
8923,market_place,29.90,14.10,23,1059,2,200,22,16,23
8924,health_beauty,73.90,51.02,37,875,1,350,16,16,16
8925,fashion_bags_accessories,24.90,16.79,59,443,5,150,16,11,5
8926,perfumery,309.90,17.38,53,732,1,438,19,16,10
8927,telephony,789.99,23.63,41,1055,2,443,16,14,17
8928,bed_bath_table,59.90,18.96,37,888,1,1000,30,30,5
8929,electronics,33.90,11.74,40,166,2,900,30,30,15
8930,toys,209.60,18.72,38,438,3,1150,38,27,23
8931,sports_leisure,520.00,17.00,46,1230,3,850,30,15,23
8932,auto,245.00,107.95,47,1334,2,11450,61,45,25
8933,auto,42.99,15.10,55,114,5,100,16,14,18
8934,computers_accessories,244.99,4.69,60,254,1,875,33,15,15
8935,telephony,259.00,24.53,57,623,5,185,19,15,9
8936,sports_leisure,29.50,17.92,21,207,2,350,67,15,15
8937,health_beauty,19.90,13.48,50,533,3,243,20,19,14
8938,telephony,29.99,7.78,55,55,1,300,20,13,20
8939,pet_shop,59.99,18.52,52,425,4,150,27,26,9
8940,health_beauty,39.90,4.45,51,1278,2,230,19,13,7
8941,watches_gifts,982.00,24.12,48,680,2,5867,43,30,19
8942,bed_bath_table,28.90,8.88,46,434,1,575,34,28,17
8943,fashion_bags_accessories,86.70,15.36,58,431,1,50,16,11,8
8944,Unkwon_Category,69.90,26.81,0,0,0,4850,45,45,10
8945,fixed_telephony,419.99,15.96,57,2540,4,1450,20,22,12
8946,housewares,90.00,12.58,49,465,1,2963,45,32,33
8947,fashion_bags_accessories,39.90,24.84,49,378,5,200,16,11,9
8948,garden_tools,34.47,13.71,35,227,1,800,16,13,63
8949,auto,256.00,24.59,44,3454,4,1900,41,11,45
8950,bed_bath_table,124.99,23.45,40,384,1,2555,55,48,17
8951,housewares,56.90,8.72,32,465,2,1025,20,11,11
8952,toys,65.00,15.73,47,763,3,3600,52,47,22
8953,toys,89.90,7.88,37,746,2,500,25,15,25
8954,housewares,24.90,12.79,20,109,3,550,20,20,35
8955,furniture_decor,569.95,39.22,58,1198,1,7600,52,52,15
8956,housewares,74.99,17.77,52,1026,1,1400,35,12,12
8957,stationery,139.99,16.74,56,521,4,300,21,15,10
8958,furniture_decor,179.00,14.98,54,984,2,7000,16,55,50
8959,telephony,18.99,7.39,32,385,1,75,19,11,3
8960,pet_shop,209.90,84.39,53,2468,1,850,35,35,25
8961,health_beauty,2749.65,38.22,43,1268,2,750,40,20,11
8962,cool_stuff,39.90,15.23,20,679,1,5350,40,40,20
8963,watches_gifts,549.90,18.73,58,675,2,400,16,11,11
8964,bed_bath_table,129.90,17.13,50,382,2,2800,47,41,21
8965,fashion_bags_accessories,69.00,14.65,55,151,6,350,16,20,2
8966,Unkwon_Category,3.00,12.79,0,0,0,200,16,11,12
8967,toys,159.90,14.85,56,1246,4,1600,48,20,38
8968,toys,45.99,7.39,31,254,1,200,16,11,10
8969,fashion_bags_accessories,17.90,7.78,36,453,4,100,19,11,3
8970,health_beauty,190.23,16.43,59,1343,2,150,16,11,13
8971,Unkwon_Category,103.90,12.68,0,0,0,1450,40,20,20
8972,toys,18.90,7.55,55,223,1,100,20,20,20
8973,furniture_decor,65.00,14.20,54,2240,2,3000,69,11,11
8974,musical_instruments,55.00,38.66,60,234,1,600,20,20,20
8975,health_beauty,145.00,19.98,50,622,1,800,28,28,29
8976,sports_leisure,193.00,18.60,42,1345,1,2500,26,26,19
8977,sports_leisure,112.00,15.53,48,950,1,450,20,14,9
8978,baby,789.90,33.93,41,1044,1,796,27,21,22
8979,sports_leisure,24.90,15.10,31,312,3,400,25,25,25
8980,Unkwon_Category,10.50,8.11,0,0,0,200,16,11,2
8981,bed_bath_table,114.90,7.23,60,270,1,1350,34,32,7
8982,pet_shop,29.90,8.72,59,590,5,500,47,36,6
8983,bed_bath_table,59.99,17.67,46,1421,1,800,35,20,20
8984,furniture_decor,59.90,16.61,58,1953,1,800,69,11,11
8985,pet_shop,32.49,15.10,58,569,1,600,18,18,15
8986,furniture_decor,168.75,40.37,51,1040,2,1400,11,52,11
8987,health_beauty,26.14,0.10,39,1200,1,517,25,16,13
8988,small_appliances,849.00,17.85,28,1426,1,1833,21,22,19
8989,electronics,15.00,50.85,56,280,1,150,25,16,7
8990,books_technical,127.00,5.19,40,1120,1,500,25,18,3
8991,health_beauty,199.00,19.27,35,803,1,1300,20,20,30
8992,pet_shop,32.99,14.44,55,1002,4,1200,41,27,16
8993,stationery,14.20,10.96,38,642,2,600,27,12,4
8994,furniture_decor,98.72,16.32,63,527,11,5550,41,31,26
8995,sports_leisure,76.90,15.30,45,1931,1,330,24,16,20
8996,watches_gifts,128.50,16.66,59,550,2,900,30,30,10
8997,furniture_decor,32.99,16.60,50,446,2,1400,45,45,5
8998,health_beauty,399.00,120.91,60,1946,4,19150,87,16,76
8999,health_beauty,525.99,43.45,31,982,2,21350,68,24,74
9000,musical_instruments,120.00,15.59,49,188,1,100,17,13,8
9001,furniture_living_room,329.00,60.31,58,690,1,16400,105,43,15
9002,watches_gifts,864.90,24.15,56,695,2,300,16,11,11
9003,pet_shop,121.90,57.11,60,2702,2,7450,65,38,17
9004,housewares,27.50,12.60,39,687,1,525,29,19,17
9005,housewares,27.90,17.60,52,461,6,1250,28,28,20
9006,auto,40.00,15.10,59,956,1,50,16,17,16
9007,health_beauty,160.00,23.92,47,2335,1,1150,20,13,20
9008,bed_bath_table,89.90,12.12,57,273,1,1200,45,35,15
9009,housewares,76.90,7.40,56,306,1,4200,37,37,15
9010,construction_tools_construction,50.90,8.20,43,1009,4,350,16,16,61
9011,auto,19.99,7.40,60,1124,3,130,17,14,4
9012,home_appliances,16.30,15.10,60,215,1,200,18,13,8
9013,books_technical,53.99,9.13,52,1192,1,850,29,21,3
9014,musical_instruments,279.00,20.92,48,137,1,750,22,57,9
9015,sports_leisure,79.00,12.99,54,1241,5,200,16,11,11
9016,bed_bath_table,46.00,19.51,55,747,1,1250,25,35,17
9017,electronics,189.00,13.66,55,1526,2,550,23,17,7
9018,electronics,77.97,17.26,49,242,2,2787,45,21,40
9019,books_general_interest,133.90,17.19,29,627,1,1200,15,19,15
9020,sports_leisure,21.00,12.79,43,362,1,300,16,16,16
9021,toys,120.00,9.20,49,194,2,1100,30,30,30
9022,Unkwon_Category,158.90,58.90,0,0,0,2400,42,27,15
9023,books_general_interest,31.00,18.23,19,313,1,150,27,19,2
9024,sports_leisure,38.90,8.72,49,781,5,300,18,16,18
9025,health_beauty,259.90,17.26,53,2013,4,200,18,12,8
9026,furniture_decor,18.90,12.36,52,469,2,100,16,23,3
9027,fashion_shoes,29.90,12.48,34,240,6,300,29,16,7
9028,sports_leisure,99.00,8.46,32,1200,1,850,25,19,3
9029,fashion_bags_accessories,24.99,14.10,40,825,5,70,18,12,18
9030,telephony,10.90,16.79,53,513,1,100,16,15,6
9031,home_appliances,50.19,8.09,60,92,1,150,18,13,8
9032,furniture_decor,59.00,8.57,60,2281,1,400,70,11,11
9033,furniture_decor,46.50,17.60,56,296,2,1050,100,15,7
9034,watches_gifts,229.90,15.78,48,640,1,250,16,20,11
9035,watches_gifts,129.00,16.34,60,460,4,200,16,11,2
9036,garden_tools,90.00,18.78,56,940,7,750,19,14,7
9037,telephony,29.99,15.10,59,777,6,350,17,12,4
9038,sports_leisure,48.78,13.44,50,482,1,140,18,13,5
9039,health_beauty,91.55,7.90,52,1649,1,200,22,15,5
9040,cool_stuff,94.90,11.87,41,1189,1,1300,24,23,10
9041,auto,42.41,34.21,39,331,1,9950,40,30,20
9042,pet_shop,89.50,19.33,18,1501,2,850,24,24,20
9043,baby,153.20,13.41,41,565,1,450,16,13,12
9044,bed_bath_table,99.90,9.43,56,393,2,1100,35,35,9
9045,toys,17.99,15.10,39,700,2,500,23,11,17
9046,baby,60.00,18.52,60,551,4,300,20,11,20
9047,audio,140.00,19.08,58,656,4,250,16,11,5
9048,bed_bath_table,189.00,36.31,50,484,1,3950,70,70,20
9049,furniture_decor,14.90,15.10,36,1438,3,200,35,25,2
9050,pet_shop,119.00,20.02,59,882,5,650,16,15,54
